Wavelength[nm],T% in an f/6 beam
957.3 ,0.00116
957.4 ,0.00117
957.5 ,0.00118
957.6 ,0.00119
957.7 ,0.0012
957.8 ,0.00121
957.9 ,0.00122
958.0 ,0.00123
958.1 ,0.00124
958.2 ,0.00126
958.3 ,0.00127
958.4 ,0.00128
958.5 ,0.0013
958.6 ,0.00131
958.7 ,0.00133
958.8 ,0.00135
958.9 ,0.00136
959.0 ,0.00138
959.1 ,0.0014
959.2 ,0.00142
959.3 ,0.00144
959.4 ,0.00146
959.5 ,0.00148
959.6 ,0.00151
959.7 ,0.00153
959.8 ,0.00156
959.9 ,0.00158
960.0 ,0.00161
960.1 ,0.00164
960.2 ,0.00166
960.3 ,0.00169
960.4 ,0.00172
960.5 ,0.00175
960.6 ,0.00178
960.7 ,0.00182
960.8 ,0.00185
960.9 ,0.00188
961.0 ,0.00191
961.1 ,0.00195
961.2 ,0.00198
961.3 ,0.00201
961.4 ,0.00205
961.5 ,0.00208
961.6 ,0.00212
961.7 ,0.00215
961.8 ,0.00218
961.9 ,0.00221
962.0 ,0.00224
962.1 ,0.00227
962.2 ,0.0023
962.3 ,0.00233
962.4 ,0.00235
962.5 ,0.00238
962.6 ,0.0024
962.7 ,0.00242
962.8 ,0.00244
962.9 ,0.00245
963.0 ,0.00247
963.1 ,0.00248
963.2 ,0.00248
963.3 ,0.00249
963.4 ,0.00249
963.5 ,0.00249
963.6 ,0.00249
963.7 ,0.00248
963.8 ,0.00247
963.9 ,0.00246
964.0 ,0.00244
964.1 ,0.00243
964.2 ,0.00241
964.3 ,0.00239
964.4 ,0.00236
964.5 ,0.00234
964.6 ,0.00231
964.7 ,0.00228
964.8 ,0.00226
964.9 ,0.00222
965.0 ,0.00219
965.1 ,0.00216
965.2 ,0.00213
965.3 ,0.0021
965.4 ,0.00206
965.5 ,0.00203
965.6 ,0.00199
965.7 ,0.00196
965.8 ,0.00193
965.9 ,0.00189
966.0 ,0.00186
966.1 ,0.00183
966.2 ,0.0018
966.3 ,0.00177
966.4 ,0.00174
966.5 ,0.00171
966.6 ,0.00168
966.7 ,0.00165
966.8 ,0.00162
966.9 ,0.00159
967.0 ,0.00157
967.1 ,0.00154
967.2 ,0.00152
967.3 ,0.0015
967.4 ,0.00147
967.5 ,0.00145
967.6 ,0.00143
967.7 ,0.00141
967.8 ,0.00139
967.9 ,0.00137
968.0 ,0.00136
968.1 ,0.00134
968.2 ,0.00132
968.3 ,0.00131
968.4 ,0.00129
968.5 ,0.00128
968.6 ,0.00127
968.7 ,0.00125
968.8 ,0.00124
968.9 ,0.00123
969.0 ,0.00122
969.1 ,0.00121
969.2 ,0.0012
969.3 ,0.00119
969.4 ,0.00119
969.5 ,0.00118
969.6 ,0.00117
969.7 ,0.00117
969.8 ,0.00116
969.9 ,0.00116
970.0 ,0.00115
970.1 ,0.00115
970.2 ,0.00114
970.3 ,0.00114
970.4 ,0.00114
970.5 ,0.00113
970.6 ,0.00113
970.7 ,0.00113
970.8 ,0.00113
970.9 ,0.00113
971.0 ,0.00113
971.1 ,0.00113
971.2 ,0.00113
971.3 ,0.00113
971.4 ,0.00113
971.5 ,0.00113
971.6 ,0.00113
971.7 ,0.00113
971.8 ,0.00114
971.9 ,0.00114
972.0 ,0.00114
972.1 ,0.00114
972.2 ,0.00114
972.3 ,0.00115
972.4 ,0.00115
972.5 ,0.00115
972.6 ,0.00115
972.7 ,0.00115
972.8 ,0.00115
972.9 ,0.00116
973.0 ,0.00116
973.1 ,0.00116
973.2 ,0.00116
973.3 ,0.00116
973.4 ,0.00116
973.5 ,0.00115
973.6 ,0.00115
973.7 ,0.00115
973.8 ,0.00115
973.9 ,0.00114
974.0 ,0.00114
974.1 ,0.00114
974.2 ,0.00113
974.3 ,0.00112
974.4 ,0.00112
974.5 ,0.00111
974.6 ,0.0011
974.7 ,0.00109
974.8 ,0.00108
974.9 ,0.00107
975.0 ,0.00106
975.1 ,0.00105
975.2 ,0.00103
975.3 ,0.00102
975.4 ,0.001
975.5 ,0.00099
975.6 ,0.00097
975.7 ,0.00096
975.8 ,0.00094
975.9 ,0.00093
976.0 ,0.00091
976.1 ,0.00089
976.2 ,0.00087
976.3 ,0.00086
976.4 ,0.00084
976.5 ,0.00082
976.6 ,0.0008
976.7 ,0.00078
976.8 ,0.00077
976.9 ,0.00075
977.0 ,0.00073
977.1 ,0.00071
977.2 ,0.0007
977.3 ,0.00068
977.4 ,0.00066
977.5 ,0.00064
977.6 ,0.00063
977.7 ,0.00061
977.8 ,0.0006
977.9 ,0.00058
978.0 ,0.00057
978.1 ,0.00055
978.2 ,0.00054
978.3 ,0.00052
978.4 ,0.00051
978.5 ,0.0005
978.6 ,0.00048
978.7 ,0.00047
978.8 ,0.00046
978.9 ,0.00045
979.0 ,0.00044
979.1 ,0.00043
979.2 ,0.00041
979.3 ,0.0004
979.4 ,0.00039
979.5 ,0.00038
979.6 ,0.00038
979.7 ,0.00037
979.8 ,0.00036
979.9 ,0.00035
980.0 ,0.00034
980.1 ,0.00033
980.2 ,0.00033
980.3 ,0.00032
980.4 ,0.00031
980.5 ,0.00031
980.6 ,0.0003
980.7 ,0.00029
980.8 ,0.00029
980.9 ,0.00028
981.0 ,0.00027
981.1 ,0.00027
981.2 ,0.00026
981.3 ,0.00026
981.4 ,0.00025
981.5 ,0.00025
981.6 ,0.00024
981.7 ,0.00024
981.8 ,0.00024
981.9 ,0.00023
982.0 ,0.00023
982.1 ,0.00022
982.2 ,0.00022
982.3 ,0.00022
982.4 ,0.00021
982.5 ,0.00021
982.6 ,0.00021
982.7 ,0.0002
982.8 ,0.0002
982.9 ,0.0002
983.0 ,0.00019
983.1 ,0.00019
983.2 ,0.00019
983.3 ,0.00019
983.4 ,0.00018
983.5 ,0.00018
983.6 ,0.00018
983.7 ,0.00018
983.8 ,0.00018
983.9 ,0.00017
984.0 ,0.00017
984.1 ,0.00017
984.2 ,0.00017
984.3 ,0.00017
984.4 ,0.00016
984.5 ,0.00016
984.6 ,0.00016
984.7 ,0.00016
984.8 ,0.00016
984.9 ,0.00016
985.0 ,0.00016
985.1 ,0.00015
985.2 ,0.00015
985.3 ,0.00015
985.4 ,0.00015
985.5 ,0.00015
985.6 ,0.00015
985.7 ,0.00015
985.8 ,0.00015
985.9 ,0.00015
986.0 ,0.00014
986.1 ,0.00014
986.2 ,0.00014
986.3 ,0.00014
986.4 ,0.00014
986.5 ,0.00014
986.6 ,0.00014
986.7 ,0.00014
986.8 ,0.00014
986.9 ,0.00014
987.0 ,0.00014
987.1 ,0.00014
987.2 ,0.00014
987.3 ,0.00014
987.4 ,0.00014
987.5 ,0.00013
987.6 ,0.00013
987.7 ,0.00013
987.8 ,0.00013
987.9 ,0.00013
988.0 ,0.00013
988.1 ,0.00013
988.2 ,0.00013
988.3 ,0.00013
988.4 ,0.00013
988.5 ,0.00013
988.6 ,0.00013
988.7 ,0.00013
988.8 ,0.00013
988.9 ,0.00013
989.0 ,0.00013
989.1 ,0.00013
989.2 ,0.00013
989.3 ,0.00013
989.4 ,0.00013
989.5 ,0.00013
989.6 ,0.00013
989.7 ,0.00013
989.8 ,0.00013
989.9 ,0.00013
990.0 ,0.00013
990.1 ,0.00013
990.2 ,0.00013
990.3 ,0.00013
990.4 ,0.00013
990.5 ,0.00013
990.6 ,0.00012
990.7 ,0.00012
990.8 ,0.00012
990.9 ,0.00012
991.0 ,0.00012
991.1 ,0.00012
991.2 ,0.00012
991.3 ,0.00012
991.4 ,0.00012
991.5 ,0.00012
991.6 ,0.00012
991.7 ,0.00012
991.8 ,0.00012
991.9 ,0.00012
992.0 ,0.00012
992.1 ,0.00012
992.2 ,0.00012
992.3 ,0.00012
992.4 ,0.00012
992.5 ,0.00012
992.6 ,0.00012
992.7 ,0.00012
992.8 ,0.00012
992.9 ,0.00011
993.0 ,0.00011
993.1 ,0.00011
993.2 ,0.00011
993.3 ,0.00011
993.4 ,0.00011
993.5 ,0.00011
993.6 ,0.00011
993.7 ,0.00011
993.8 ,0.00011
993.9 ,0.00011
994.0 ,0.00011
994.1 ,0.00011
994.2 ,0.00011
994.3 ,0.0001
994.4 ,0.0001
994.5 ,0.0001
994.6 ,0.0001
994.7 ,0.0001
994.8 ,0.0001
994.9 ,0.0001
995.0 ,0.0001
995.1 ,0.0001
995.2 ,0.0001
995.3 ,0.0001
995.4 ,0.0001
995.5 ,0.0001
995.6 ,0.00009
995.7 ,0.00009
995.8 ,0.00009
995.9 ,0.00009
996.0 ,0.00009
996.1 ,0.00009
996.2 ,0.00009
996.3 ,0.00009
996.4 ,0.00009
996.5 ,0.00009
996.6 ,0.00009
996.7 ,0.00009
996.8 ,0.00009
996.9 ,0.00008
997.0 ,0.00008
997.1 ,0.00008
997.2 ,0.00008
997.3 ,0.00008
997.4 ,0.00008
997.5 ,0.00008
997.6 ,0.00008
997.7 ,0.00008
997.8 ,0.00008
997.9 ,0.00008
998.0 ,0.00008
998.1 ,0.00008
998.2 ,0.00008
998.3 ,0.00008
998.4 ,0.00007
998.5 ,0.00007
998.6 ,0.00007
998.7 ,0.00007
998.8 ,0.00007
998.9 ,0.00007
999.0 ,0.00007
999.1 ,0.00007
999.2 ,0.00007
999.3 ,0.00007
999.4 ,0.00007
999.5 ,0.00007
999.6 ,0.00007
999.7 ,0.00007
999.8 ,0.00007
999.9 ,0.00007
1000.0 ,0.00007
1000.1 ,0.00007
1000.2 ,0.00007
1000.3 ,0.00007
1000.4 ,0.00007
1000.5 ,0.00006
1000.6 ,0.00006
1000.7 ,0.00006
1000.8 ,0.00006
1000.9 ,0.00006
1001.0 ,0.00006
1001.1 ,0.00006
1001.2 ,0.00006
1001.3 ,0.00006
1001.4 ,0.00006
1001.5 ,0.00006
1001.6 ,0.00006
1001.7 ,0.00006
1001.8 ,0.00006
1001.9 ,0.00006
1002.0 ,0.00006
1002.1 ,0.00006
1002.2 ,0.00006
1002.3 ,0.00006
1002.4 ,0.00006
1002.5 ,0.00006
1002.6 ,0.00006
1002.7 ,0.00006
1002.8 ,0.00006
1002.9 ,0.00006
1003.0 ,0.00006
1003.1 ,0.00006
1003.2 ,0.00006
1003.3 ,0.00006
1003.4 ,0.00006
1003.5 ,0.00006
1003.6 ,0.00006
1003.7 ,0.00006
1003.8 ,0.00006
1003.9 ,0.00006
1004.0 ,0.00006
1004.1 ,0.00006
1004.2 ,0.00006
1004.3 ,0.00006
1004.4 ,0.00006
1004.5 ,0.00006
1004.6 ,0.00006
1004.7 ,0.00006
1004.8 ,0.00006
1004.9 ,0.00006
1005.0 ,0.00006
1005.1 ,0.00006
1005.2 ,0.00006
1005.3 ,0.00006
1005.4 ,0.00006
1005.5 ,0.00006
1005.6 ,0.00006
1005.7 ,0.00006
1005.8 ,0.00006
1005.9 ,0.00006
1006.0 ,0.00006
1006.1 ,0.00006
1006.2 ,0.00006
1006.3 ,0.00006
1006.4 ,0.00006
1006.5 ,0.00007
1006.6 ,0.00007
1006.7 ,0.00007
1006.8 ,0.00007
1006.9 ,0.00007
1007.0 ,0.00007
1007.1 ,0.00007
1007.2 ,0.00007
1007.3 ,0.00007
1007.4 ,0.00007
1007.5 ,0.00007
1007.6 ,0.00007
1007.7 ,0.00007
1007.8 ,0.00007
1007.9 ,0.00007
1008.0 ,0.00007
1008.1 ,0.00007
1008.2 ,0.00007
1008.3 ,0.00007
1008.4 ,0.00008
1008.5 ,0.00008
1008.6 ,0.00008
1008.7 ,0.00008
1008.8 ,0.00008
1008.9 ,0.00008
1009.0 ,0.00008
1009.1 ,0.00008
1009.2 ,0.00008
1009.3 ,0.00008
1009.4 ,0.00008
1009.5 ,0.00008
1009.6 ,0.00009
1009.7 ,0.00009
1009.8 ,0.00009
1009.9 ,0.00009
1010.0 ,0.00009
1010.1 ,0.00009
1010.2 ,0.00009
1010.3 ,0.00009
1010.4 ,0.00009
1010.5 ,0.0001
1010.6 ,0.0001
1010.7 ,0.0001
1010.8 ,0.0001
1010.9 ,0.0001
1011.0 ,0.0001
1011.1 ,0.0001
1011.2 ,0.00011
1011.3 ,0.00011
1011.4 ,0.00011
1011.5 ,0.00011
1011.6 ,0.00011
1011.7 ,0.00011
1011.8 ,0.00012
1011.9 ,0.00012
1012.0 ,0.00012
1012.1 ,0.00012
1012.2 ,0.00012
1012.3 ,0.00013
1012.4 ,0.00013
1012.5 ,0.00013
1012.6 ,0.00013
1012.7 ,0.00013
1012.8 ,0.00014
1012.9 ,0.00014
1013.0 ,0.00014
1013.1 ,0.00014
1013.2 ,0.00015
1013.3 ,0.00015
1013.4 ,0.00015
1013.5 ,0.00015
1013.6 ,0.00016
1013.7 ,0.00016
1013.8 ,0.00016
1013.9 ,0.00017
1014.0 ,0.00017
1014.1 ,0.00017
1014.2 ,0.00017
1014.3 ,0.00018
1014.4 ,0.00018
1014.5 ,0.00018
1014.6 ,0.00019
1014.7 ,0.00019
1014.8 ,0.00019
1014.9 ,0.0002
1015.0 ,0.0002
1015.1 ,0.00021
1015.2 ,0.00021
1015.3 ,0.00021
1015.4 ,0.00022
1015.5 ,0.00022
1015.6 ,0.00023
1015.7 ,0.00023
1015.8 ,0.00023
1015.9 ,0.00024
1016.0 ,0.00024
1016.1 ,0.00025
1016.2 ,0.00025
1016.3 ,0.00026
1016.4 ,0.00026
1016.5 ,0.00027
1016.6 ,0.00027
1016.7 ,0.00028
1016.8 ,0.00028
1016.9 ,0.00029
1017.0 ,0.00029
1017.1 ,0.0003
1017.2 ,0.0003
1017.3 ,0.00031
1017.4 ,0.00031
1017.5 ,0.00032
1017.6 ,0.00033
1017.7 ,0.00033
1017.8 ,0.00034
1017.9 ,0.00034
1018.0 ,0.00035
1018.1 ,0.00035
1018.2 ,0.00036
1018.3 ,0.00037
1018.4 ,0.00037
1018.5 ,0.00038
1018.6 ,0.00038
1018.7 ,0.00039
1018.8 ,0.0004
1018.9 ,0.0004
1019.0 ,0.00041
1019.1 ,0.00041
1019.2 ,0.00042
1019.3 ,0.00043
1019.4 ,0.00043
1019.5 ,0.00044
1019.6 ,0.00044
1019.7 ,0.00045
1019.8 ,0.00046
1019.9 ,0.00046
1020.0 ,0.00047
1020.1 ,0.00048
1020.2 ,0.00048
1020.3 ,0.00049
1020.4 ,0.00049
1020.5 ,0.0005
1020.6 ,0.00051
1020.7 ,0.00051
1020.8 ,0.00052
1020.9 ,0.00052
1021.0 ,0.00053
1021.1 ,0.00054
1021.2 ,0.00054
1021.3 ,0.00055
1021.4 ,0.00056
1021.5 ,0.00056
1021.6 ,0.00057
1021.7 ,0.00057
1021.8 ,0.00058
1021.9 ,0.00059
1022.0 ,0.00059
1022.1 ,0.0006
1022.2 ,0.00061
1022.3 ,0.00061
1022.4 ,0.00062
1022.5 ,0.00062
1022.6 ,0.00063
1022.7 ,0.00064
1022.8 ,0.00064
1022.9 ,0.00065
1023.0 ,0.00066
1023.1 ,0.00066
1023.2 ,0.00067
1023.3 ,0.00068
1023.4 ,0.00068
1023.5 ,0.00069
1023.6 ,0.0007
1023.7 ,0.0007
1023.8 ,0.00071
1023.9 ,0.00072
1024.0 ,0.00073
1024.1 ,0.00073
1024.2 ,0.00074
1024.3 ,0.00075
1024.4 ,0.00076
1024.5 ,0.00076
1024.6 ,0.00077
1024.7 ,0.00078
1024.8 ,0.00079
1024.9 ,0.0008
1025.0 ,0.00081
1025.1 ,0.00081
1025.2 ,0.00082
1025.3 ,0.00083
1025.4 ,0.00084
1025.5 ,0.00085
1025.6 ,0.00086
1025.7 ,0.00087
1025.8 ,0.00088
1025.9 ,0.00089
1026.0 ,0.0009
1026.1 ,0.00091
1026.2 ,0.00093
1026.3 ,0.00094
1026.4 ,0.00095
1026.5 ,0.00096
1026.6 ,0.00097
1026.7 ,0.00099
1026.8 ,0.001
1026.9 ,0.00101
1027.0 ,0.00103
1027.1 ,0.00104
1027.2 ,0.00106
1027.3 ,0.00107
1027.4 ,0.00109
1027.5 ,0.0011
1027.6 ,0.00112
1027.7 ,0.00113
1027.8 ,0.00115
1027.9 ,0.00117
1028.0 ,0.00119
1028.1 ,0.0012
1028.2 ,0.00122
1028.3 ,0.00124
1028.4 ,0.00126
1028.5 ,0.00128
1028.6 ,0.0013
1028.7 ,0.00132
1028.8 ,0.00135
1028.9 ,0.00137
1029.0 ,0.00139
1029.1 ,0.00141
1029.2 ,0.00144
1029.3 ,0.00146
1029.4 ,0.00149
1029.5 ,0.00151
1029.6 ,0.00154
1029.7 ,0.00157
1029.8 ,0.0016
1029.9 ,0.00163
1030.0 ,0.00166
1030.1 ,0.00169
1030.2 ,0.00172
1030.3 ,0.00175
1030.4 ,0.00178
1030.5 ,0.00182
1030.6 ,0.00185
1030.7 ,0.00188
1030.8 ,0.00192
1030.9 ,0.00196
1031.0 ,0.002
1031.1 ,0.00203
1031.2 ,0.00207
1031.3 ,0.00211
1031.4 ,0.00215
1031.5 ,0.0022
1031.6 ,0.00224
1031.7 ,0.00228
1031.8 ,0.00233
1031.9 ,0.00238
1032.0 ,0.00242
1032.1 ,0.00247
1032.2 ,0.00252
1032.3 ,0.00257
1032.4 ,0.00262
1032.5 ,0.00267
1032.6 ,0.00272
1032.7 ,0.00278
1032.8 ,0.00283
1032.9 ,0.00289
1033.0 ,0.00294
1033.1 ,0.003
1033.2 ,0.00306
1033.3 ,0.00312
1033.4 ,0.00318
1033.5 ,0.00324
1033.6 ,0.0033
1033.7 ,0.00336
1033.8 ,0.00343
1033.9 ,0.00349
1034.0 ,0.00355
1034.1 ,0.00362
1034.2 ,0.00369
1034.3 ,0.00375
1034.4 ,0.00382
1034.5 ,0.00389
1034.6 ,0.00395
1034.7 ,0.00402
1034.8 ,0.00409
1034.9 ,0.00416
1035.0 ,0.00423
1035.1 ,0.0043
1035.2 ,0.00437
1035.3 ,0.00444
1035.4 ,0.00451
1035.5 ,0.00459
1035.6 ,0.00466
1035.7 ,0.00473
1035.8 ,0.0048
1035.9 ,0.00487
1036.0 ,0.00494
1036.1 ,0.00501
1036.2 ,0.00509
1036.3 ,0.00516
1036.4 ,0.00523
1036.5 ,0.0053
1036.6 ,0.00537
1036.7 ,0.00544
1036.8 ,0.00551
1036.9 ,0.00558
1037.0 ,0.00565
1037.1 ,0.00572
1037.2 ,0.00579
1037.3 ,0.00586
1037.4 ,0.00593
1037.5 ,0.006
1037.6 ,0.00607
1037.7 ,0.00614
1037.8 ,0.00621
1037.9 ,0.00628
1038.0 ,0.00634
1038.1 ,0.00641
1038.2 ,0.00648
1038.3 ,0.00655
1038.4 ,0.00661
1038.5 ,0.00668
1038.6 ,0.00675
1038.7 ,0.00682
1038.8 ,0.00688
1038.9 ,0.00695
1039.0 ,0.00702
1039.1 ,0.00709
1039.2 ,0.00715
1039.3 ,0.00722
1039.4 ,0.00729
1039.5 ,0.00736
1039.6 ,0.00742
1039.7 ,0.00749
1039.8 ,0.00756
1039.9 ,0.00763
1040.0 ,0.0077
1040.1 ,0.00777
1040.2 ,0.00784
1040.3 ,0.00791
1040.4 ,0.00798
1040.5 ,0.00805
1040.6 ,0.00812
1040.7 ,0.00819
1040.8 ,0.00826
1040.9 ,0.00833
1041.0 ,0.0084
1041.1 ,0.00848
1041.2 ,0.00855
1041.3 ,0.00862
1041.4 ,0.00869
1041.5 ,0.00877
1041.6 ,0.00884
1041.7 ,0.00892
1041.8 ,0.00899
1041.9 ,0.00906
1042.0 ,0.00914
1042.1 ,0.00921
1042.2 ,0.00929
1042.3 ,0.00936
1042.4 ,0.00944
1042.5 ,0.00951
1042.6 ,0.00958
1042.7 ,0.00966
1042.8 ,0.00973
1042.9 ,0.0098
1043.0 ,0.00988
1043.1 ,0.00995
1043.2 ,0.01002
1043.3 ,0.01009
1043.4 ,0.01016
1043.5 ,0.01023
1043.6 ,0.0103
1043.7 ,0.01036
1043.8 ,0.01043
1043.9 ,0.01049
1044.0 ,0.01055
1044.1 ,0.01061
1044.2 ,0.01067
1044.3 ,0.01073
1044.4 ,0.01078
1044.5 ,0.01083
1044.6 ,0.01088
1044.7 ,0.01093
1044.8 ,0.01098
1044.9 ,0.01102
1045.0 ,0.01106
1045.1 ,0.0111
1045.2 ,0.01114
1045.3 ,0.01117
1045.4 ,0.0112
1045.5 ,0.01123
1045.6 ,0.01125
1045.7 ,0.01127
1045.8 ,0.01129
1045.9 ,0.01131
1046.0 ,0.01132
1046.1 ,0.01133
1046.2 ,0.01133
1046.3 ,0.01134
1046.4 ,0.01134
1046.5 ,0.01133
1046.6 ,0.01133
1046.7 ,0.01132
1046.8 ,0.01131
1046.9 ,0.01129
1047.0 ,0.01128
1047.1 ,0.01126
1047.2 ,0.01123
1047.3 ,0.01121
1047.4 ,0.01118
1047.5 ,0.01115
1047.6 ,0.01112
1047.7 ,0.01109
1047.8 ,0.01105
1047.9 ,0.01101
1048.0 ,0.01097
1048.1 ,0.01093
1048.2 ,0.01089
1048.3 ,0.01085
1048.4 ,0.0108
1048.5 ,0.01075
1048.6 ,0.01071
1048.7 ,0.01066
1048.8 ,0.01061
1048.9 ,0.01056
1049.0 ,0.01051
1049.1 ,0.01045
1049.2 ,0.0104
1049.3 ,0.01035
1049.4 ,0.0103
1049.5 ,0.01025
1049.6 ,0.01019
1049.7 ,0.01014
1049.8 ,0.01009
1049.9 ,0.01004
1050.0 ,0.00999
1050.1 ,0.00994
1050.2 ,0.00989
1050.3 ,0.00984
1050.4 ,0.00979
1050.5 ,0.00974
1050.6 ,0.00969
1050.7 ,0.00965
1050.8 ,0.0096
1050.9 ,0.00956
1051.0 ,0.00952
1051.1 ,0.00947
1051.2 ,0.00943
1051.3 ,0.00939
1051.4 ,0.00935
1051.5 ,0.00932
1051.6 ,0.00928
1051.7 ,0.00925
1051.8 ,0.00921
1051.9 ,0.00918
1052.0 ,0.00915
1052.1 ,0.00912
1052.2 ,0.00909
1052.3 ,0.00907
1052.4 ,0.00904
1052.5 ,0.00902
1052.6 ,0.009
1052.7 ,0.00898
1052.8 ,0.00896
1052.9 ,0.00894
1053.0 ,0.00892
1053.1 ,0.00891
1053.2 ,0.0089
1053.3 ,0.00889
1053.4 ,0.00888
1053.5 ,0.00887
1053.6 ,0.00886
1053.7 ,0.00886
1053.8 ,0.00885
1053.9 ,0.00885
1054.0 ,0.00885
1054.1 ,0.00885
1054.2 ,0.00886
1054.3 ,0.00886
1054.4 ,0.00887
1054.5 ,0.00887
1054.6 ,0.00888
1054.7 ,0.00889
1054.8 ,0.00891
1054.9 ,0.00892
1055.0 ,0.00894
1055.1 ,0.00895
1055.2 ,0.00897
1055.3 ,0.00899
1055.4 ,0.00901
1055.5 ,0.00903
1055.6 ,0.00906
1055.7 ,0.00908
1055.8 ,0.00911
1055.9 ,0.00914
1056.0 ,0.00917
1056.1 ,0.0092
1056.2 ,0.00923
1056.3 ,0.00926
1056.4 ,0.0093
1056.5 ,0.00933
1056.6 ,0.00937
1056.7 ,0.00941
1056.8 ,0.00945
1056.9 ,0.00949
1057.0 ,0.00953
1057.1 ,0.00957
1057.2 ,0.00961
1057.3 ,0.00966
1057.4 ,0.0097
1057.5 ,0.00975
1057.6 ,0.00979
1057.7 ,0.00984
1057.8 ,0.00989
1057.9 ,0.00993
1058.0 ,0.00998
1058.1 ,0.01003
1058.2 ,0.01008
1058.3 ,0.01013
1058.4 ,0.01018
1058.5 ,0.01023
1058.6 ,0.01028
1058.7 ,0.01033
1058.8 ,0.01038
1058.9 ,0.01043
1059.0 ,0.01048
1059.1 ,0.01053
1059.2 ,0.01057
1059.3 ,0.01062
1059.4 ,0.01067
1059.5 ,0.01071
1059.6 ,0.01076
1059.7 ,0.0108
1059.8 ,0.01085
1059.9 ,0.01089
1060.0 ,0.01093
1060.1 ,0.01097
1060.2 ,0.01101
1060.3 ,0.01104
1060.4 ,0.01108
1060.5 ,0.01111
1060.6 ,0.01114
1060.7 ,0.01117
1060.8 ,0.0112
1060.9 ,0.01123
1061.0 ,0.01125
1061.1 ,0.01127
1061.2 ,0.01129
1061.3 ,0.01131
1061.4 ,0.01132
1061.5 ,0.01134
1061.6 ,0.01135
1061.7 ,0.01136
1061.8 ,0.01136
1061.9 ,0.01137
1062.0 ,0.01137
1062.1 ,0.01137
1062.2 ,0.01136
1062.3 ,0.01136
1062.4 ,0.01135
1062.5 ,0.01134
1062.6 ,0.01132
1062.7 ,0.01131
1062.8 ,0.01129
1062.9 ,0.01127
1063.0 ,0.01125
1063.1 ,0.01122
1063.2 ,0.0112
1063.3 ,0.01117
1063.4 ,0.01114
1063.5 ,0.01111
1063.6 ,0.01108
1063.7 ,0.01104
1063.8 ,0.011
1063.9 ,0.01097
1064.0 ,0.01093
1064.1 ,0.01089
1064.2 ,0.01084
1064.3 ,0.0108
1064.4 ,0.01076
1064.5 ,0.01071
1064.6 ,0.01067
1064.7 ,0.01062
1064.8 ,0.01057
1064.9 ,0.01052
1065.0 ,0.01048
1065.1 ,0.01043
1065.2 ,0.01038
1065.3 ,0.01033
1065.4 ,0.01028
1065.5 ,0.01023
1065.6 ,0.01018
1065.7 ,0.01013
1065.8 ,0.01008
1065.9 ,0.01003
1066.0 ,0.00998
1066.1 ,0.00993
1066.2 ,0.00988
1066.3 ,0.00983
1066.4 ,0.00979
1066.5 ,0.00974
1066.6 ,0.00969
1066.7 ,0.00965
1066.8 ,0.0096
1066.9 ,0.00956
1067.0 ,0.00951
1067.1 ,0.00947
1067.2 ,0.00943
1067.3 ,0.00939
1067.4 ,0.00935
1067.5 ,0.00931
1067.6 ,0.00927
1067.7 ,0.00923
1067.8 ,0.0092
1067.9 ,0.00916
1068.0 ,0.00913
1068.1 ,0.0091
1068.2 ,0.00907
1068.3 ,0.00903
1068.4 ,0.00901
1068.5 ,0.00898
1068.6 ,0.00895
1068.7 ,0.00893
1068.8 ,0.0089
1068.9 ,0.00888
1069.0 ,0.00886
1069.1 ,0.00884
1069.2 ,0.00882
1069.3 ,0.0088
1069.4 ,0.00878
1069.5 ,0.00877
1069.6 ,0.00875
1069.7 ,0.00874
1069.8 ,0.00873
1069.9 ,0.00872
1070.0 ,0.00871
1070.1 ,0.0087
1070.2 ,0.00869
1070.3 ,0.00869
1070.4 ,0.00869
1070.5 ,0.00868
1070.6 ,0.00868
1070.7 ,0.00868
1070.8 ,0.00868
1070.9 ,0.00869
1071.0 ,0.00869
1071.1 ,0.00869
1071.2 ,0.0087
1071.3 ,0.00871
1071.4 ,0.00872
1071.5 ,0.00873
1071.6 ,0.00874
1071.7 ,0.00875
1071.8 ,0.00877
1071.9 ,0.00878
1072.0 ,0.0088
1072.1 ,0.00882
1072.2 ,0.00884
1072.3 ,0.00886
1072.4 ,0.00888
1072.5 ,0.0089
1072.6 ,0.00892
1072.7 ,0.00895
1072.8 ,0.00897
1072.9 ,0.009
1073.0 ,0.00903
1073.1 ,0.00906
1073.2 ,0.00909
1073.3 ,0.00912
1073.4 ,0.00915
1073.5 ,0.00918
1073.6 ,0.00922
1073.7 ,0.00925
1073.8 ,0.00929
1073.9 ,0.00933
1074.0 ,0.00936
1074.1 ,0.0094
1074.2 ,0.00944
1074.3 ,0.00948
1074.4 ,0.00952
1074.5 ,0.00956
1074.6 ,0.00961
1074.7 ,0.00965
1074.8 ,0.00969
1074.9 ,0.00974
1075.0 ,0.00978
1075.1 ,0.00983
1075.2 ,0.00987
1075.3 ,0.00992
1075.4 ,0.00996
1075.5 ,0.01001
1075.6 ,0.01005
1075.7 ,0.0101
1075.8 ,0.01015
1075.9 ,0.01019
1076.0 ,0.01024
1076.1 ,0.01029
1076.2 ,0.01033
1076.3 ,0.01038
1076.4 ,0.01042
1076.5 ,0.01047
1076.6 ,0.01051
1076.7 ,0.01056
1076.8 ,0.0106
1076.9 ,0.01064
1077.0 ,0.01069
1077.1 ,0.01073
1077.2 ,0.01077
1077.3 ,0.01081
